url,topic
https://scilead.ru/article/4865-rol-i-sovremennie-problemi-informatsionnogo-p,Информационный_поиск
https://sammitportal.ru/project/lessons/Information_search.php,Информационный_поиск
https://student-servis.ru/spravochnik/informatsionnyj-poisk-2/,Информационный_поиск
https://xn--h1ajim.xn--p1ai/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D0%B8%D1%81%D0%BA,Информационный_поиск
https://uchitel.pro/%D0%BF%D0%BE%D0%B8%D1%81%D0%BA-%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE%D0%B8%D1%81%D0%BA%D0%BE%D0%B2%D1%8B%D0%B5-%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D1%8B/,Информационный_поиск
https://textarchive.ru/c-1109569-p6.html,Информационный_поиск
https://essebot.ru/ai-project/alfavitnyj-katalog-v-biblioteki/,Информационный_поиск
https://intuit.ru/studies/courses/3481/723/lecture/14223,Информационный_поиск
https://www.volgmed.ru/uploads/files/2015-12/50556-algoritm_tematicheskogo_poiska.pdf,Информационный_поиск
https://www.BiblioFond.ru/view.aspx?id=587491,Информационный_поиск
https://lab314.brsu.by/kmp-lite/kmp2/eSearch/Local-Global/iSearch.htm,Информационный_поиск
https://propostuplenie.ru/article/pravila-poiska-informatsii-v-internete,Информационный_поиск
https://www.turboreferat.ru/literature/informacionnyj-poisk/122463-628300-page1.html,Информационный_поиск
https://slovar-avt.ru/poisk-informacionnyj/,Информационный_поиск
https://www.moneytimes.ru/encyclopedia/11142.html,Информационный_поиск
https://www.bing.com/?cc=ru,Информационный_поиск
https://myslide.ru/presentation/1597007929_informacionnyj-poisk,Информационный_поиск
https://myfilology.xyz/338/informaczionnyj-poisk/,Информационный_поиск
https://rgups.ru/site/assets/files/140711/ignat_eva_o.v._informatcionno-poiskovye_i_analiticheskie_sistemy._2017.pdf,Информационный_поиск
https://didacts.ru/termin/informacionnyi-poisk.html,Информационный_поиск
https://studopedia.su/17_23194_ponyatie-informatsionnogo-poiska.html,Информационный_поиск
https://www.myunivercity.ru/%D0%91%D0%B8%D0%B7%D0%BD%D0%B5%D1%81-%D0%BF%D0%BB%D0%B0%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5/%D0%92%D0%B8%D0%B4%D1%8B_%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BF%D0%BE%D0%B8%D1%81%D0%BA%D0%B0/258927_2631888_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B01.html,Информационный_поиск
https://kk-kitt.ru/media/docs/2018/sno/proekt_24.pdf,Информационный_поиск
https://MAD.by/azbuka-marketinga/informacionnyj-poisk/,Информационный_поиск
https://helpiks.org/9-15257.html,Информационный_поиск
https://gufo.me/dict/bse/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D0%B8%D1%81%D0%BA,Информационный_поиск
https://stroi-archive.ru/stati/40278-informacionnyy-poisk.html,Информационный_поиск
https://tpc.ispras.ru/wp-content/uploads/2021/11/lecture11-2021.pdf,Информационный_поиск
https://smopro.ru/exp/tochka/informatsionnyiy-poisk/,Информационный_поиск
https://shatt-informatsia.narod.ru/book2/r5_5.html,Информационный_поиск
https://dzen.ru/list/questions/chto-takoe-informacionnyi-poisk,Информационный_поиск
https://spravochnick.ru/lektoriy/informacionnyy-poisk/,Информационный_поиск
https://searchengines.guru/ru/articles/189,Информационный_поиск
https://znanio.ru/media/poisk-informatsii-osnovnye-ponyatiya-vidy-i-formy-organizatsii-2753612,Информационный_поиск
https://logic.pdmi.ras.ru/~yura/internet/03ianote.pdf,Информационный_поиск
https://theslide.ru/uncategorized/informatsionnyy-poisk,Информационный_поиск
https://tstu.ru/book/elib3/mm/2017/maistrenko/t2.html,Информационный_поиск
https://school-science.ru/6/4/36886,Информационный_поиск
https://hr-portal.ru/varticle/informacionnyy-poisk,Информационный_поиск
https://elar.urfu.ru/bitstream/10995/58206/1/978-5-321-01618-3_2009.pdf,Информационный_поиск
https://u3a.itmo.ru/osnovyi-informaczionnogo-poiska.html,Информационный_поиск
https://cph.phys.spbu.ru/documents/First/infoPMF/AlgInt1.pdf,Информационный_поиск
https://gumfak.ru/bib_html/evristka/evr04.shtml,Информационный_поиск
https://investfuture.ru/articles/informats-ionniy-poisk,Информационный_поиск
https://visacon.ru/stati/20990-informacionnyy-poisk.html,Информационный_поиск
https://media.gorskigau.ru/2024/03/b1.v.15-informaczionno-poiskovye-sistemy.pdf,Информационный_поиск
https://nsportal.ru/shkola/obshchepedagogicheskie-tekhnologii/library/2014/02/04/issledovatelskaya-rabota-na-temu,Информационный_поиск
https://laleshin.narod.ru/oto/Z7-23.pdf,Информационный_поиск
https://www.osp.ru/os/1996/03/178885,Информационный_поиск
https://studopedia.net/8_2848_bilet---informatsionniy-poisk-etapi-informatsionnogo-poiska.html,Информационный_поиск
https://www.psychology.su/slovar/i/informacionnyi_poisk/,Информационный_поиск
https://externat.foxford.ru/polezno-znat/kak-pravilno-iskat-informaciyu-v-internete,Информационный_поиск
https://slovaronline.com/browse/115f9cb3-9953-3f92-bad9-dfa589869b36/%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9-%D0%BF%D0%BE%D0%B8%D1%81%D0%BA,Информационный_поиск
https://vocabulary.ru/termin/poisk-informacionnyi.html,Информационный_поиск
https://mail.sbup.com/wiki/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D0%B8%D1%81%D0%BA,Информационный_поиск
https://studfile.net/preview/7432752/page:8/,Информационный_поиск
https://www.williamspublishing.com/PDF/978-5-8459-1623-5/preface.pdf,Информационный_поиск
https://present5.com/informacionnyj-poisk-informacionnyj-poisk-informacionnyj-poisk/,Информационный_поиск
https://infopedia.su/20x60ce.html,Информационный_поиск
https://www.booksite.ru/fulltext/1/001/008/056/163.htm,Информационный_поиск
https://ru.search.yahoo.com/,Информационный_поиск
https://www.OZON.ru/product/vvedenie-v-informatsionnyy-poisk-5497130/,Информационный_поиск
https://www.gpntb.ru/win/book/1/Doc17.HTML,Информационный_поиск
https://serverflow.ru/blog/stati/iskusstvennyy-intellekt-tekhnologii-obucheniya-tipy-i-sfery-primeneniya/,Искусственный_интеллект_и_машинное_обучение
https://rfidunion.com/ru/applications/machine-learning-in-robotics.html,Искусственный_интеллект_и_машинное_обучение
https://ru.hexlet.io/blog/posts/ai-buzz-overview,Искусственный_интеллект_и_машинное_обучение
https://hsbi.hse.ru/articles/tekhnologii-iskusstvennogo-intellekta-i-mashinnogo-obucheniya/,Искусственный_интеллект_и_машинное_обучение
https://thecode.media/modeli-mashinnogo-obucheniya/,Искусственный_интеллект_и_машинное_обучение
https://www.arsis.ru/blog/machine-learning,Искусственный_интеллект_и_машинное_обучение
https://allsee.team/raznica-mezhdu-ai-ml-llm-i-generativnym-ai,Искусственный_интеллект_и_машинное_обучение
https://blog.colobridge.net/2024/05/artificial-intelligence-and-machine-learning/,Искусственный_интеллект_и_машинное_обучение
https://aiconsult-site.vercel.app/knowledge-base/machine-learning-basics,Искусственный_интеллект_и_машинное_обучение
https://www.nic.ru/help/chto-takoe-iskusstvennyj-intellekt-primenenie-mashinnogo-obucheniya_11605.html,Искусственный_интеллект_и_машинное_обучение
https://na-journal.ru/6-2024-informacionnye-tekhnologii/12959-rol-mashinnogo-obucheniya-i-iskusstvennogo-intellekta-v-optimizacii-informacionnyh-sistem,Искусственный_интеллект_и_машинное_обучение
https://astanahub.com/ru/blog/iskusstvennyi-intellekt-i-mashinnoe-obuchenie-preobrazovanie-budushchego,Искусственный_интеллект_и_машинное_обучение
https://datalesson.ru/lessons/ii-i-algoritmy-prinjatija-reshenij/materials,Искусственный_интеллект_и_машинное_обучение
https://Blog.RosDiplom.ru/rd/pubdiplom/view.aspx?id=2545,Искусственный_интеллект_и_машинное_обучение
https://javarush.com/groups/posts/309-deep-learning-iskusstvennihy-intellekt-i-mashinnoe-obuchenie-dlja-chaynikov-obhhjasnenie-na-prim,Искусственный_интеллект_и_машинное_обучение
https://gb.ru/blog/mashinoe-obuchenie/,Искусственный_интеллект_и_машинное_обучение
https://www.connect-wit.ru/iskusstvennyj-intellekt-i-mashinnoe-obuchenie-tendentsii-i-prognozy-razvitiya.html,Искусственный_интеллект_и_машинное_обучение
https://sberbs.ru/announcements/mashinnoe-obuchenie-s-uchitelem-i-bez,Искусственный_интеллект_и_машинное_обучение
https://telegra.ph/Kak-svyazany-iskusstvennyj-intellekt-i-mashinnoe-obuchenie-Iskusstvennyj-Intellekt-i-Mashinnoe-Obuchenie-Nerazryvnaya-Svyaz-01-07,Искусственный_интеллект_и_машинное_обучение
https://geoml.info/wp-content/uploads/2022/04/MLF_Theory_Practice_short_v.3.36.pdf,Искусственный_интеллект_и_машинное_обучение
https://cchgeu.ru/upload/iblock/dd4/p7tauclxz4jw6ba8vjbnnd1sqdsdcdbu/UP_TII_MAG_INN_2020.pdf,Искусственный_интеллект_и_машинное_обучение
https://4brain.ru/aibasics/intro.php,Искусственный_интеллект_и_машинное_обучение
https://itlogia.ru/article/chto_takoe_mashinnoe_obuchenie_i_iskusstvennyi_intellekt,Искусственный_интеллект_и_машинное_обучение
https://www.xelent.ru/blog/razlichiya-mezhdu-mashinnym-obucheniem-i-ii/,Искусственный_интеллект_и_машинное_обучение
https://wiki.merionet.ru/articles/sravnivaem-iskusstvennyi-intellekt-masinnoe-obucenie-glubokoe-obucenie-i-neironnye-seti-v-cem-raznica,Искусственный_интеллект_и_машинное_обучение
https://selectel.ru/solutions/artificial-intelligence-machine-learning/,Искусственный_интеллект_и_машинное_обучение
https://merehead.com/ru/blog/machine-learning-trends-in-2022/,Искусственный_интеллект_и_машинное_обучение
https://dzen.ru/a/Z6Crk5PncX9ltEqt,Искусственный_интеллект_и_машинное_обучение
https://blog.skillfactory.ru/iskusstvennyj-intellekt/,Искусственный_интеллект_и_машинное_обучение
"https://www.tadviser.ru/index.php/%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82:%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82_(%D0%98%D0%98,_Artificial_intelligence,_AI)",Искусственный_интеллект_и_машинное_обучение
https://lib.tau-edu.kz/wp-content/uploads/2023/01/%D0%91%D0%BE%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F-%D0%95.%D0%92.-%D0%9E%D1%81%D0%BD%D0%BE%D0%B2%D1%8B-%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B0.pdf,Искусственный_интеллект_и_машинное_обучение
https://LeDigital.ru/iskusstvennyy-intellekt-i-mashinnoe-obuchenie,Искусственный_интеллект_и_машинное_обучение
https://netology.ru/blog/06-2018-ii-i-maschinnoye-obuchenie,Искусственный_интеллект_и_машинное_обучение
https://indicator.ru/mathematics/artificial-intelligence.htm,Искусственный_интеллект_и_машинное_обучение
https://websciai.com/article-20-examples-of-machine-learning,Искусственный_интеллект_и_машинное_обучение
https://proglib.io/p/mashinnoe-obuchenie-dlya-nachinayushchih-osnovnye-ponyatiya-zadachi-i-sfera-primeneniya-2021-08-29,Искусственный_интеллект_и_машинное_обучение
https://essebot.ru/ai-project/matematicheskaya-statistika-i-ee-rol-v-mediczine-3/,Искусственный_интеллект_и_машинное_обучение
https://neiroseti.ai/tpost/1h8ksbsbo1-osnovnie-tehnologii-ii-mashinnoe-obuchen,Искусственный_интеллект_и_машинное_обучение
https://sber.pro/publication/llm-i-nlp-ml-i-dl-ultimativnii-gaid-po-neiroabbreviaturam-dlya-biznesa/,Искусственный_интеллект_и_машинное_обучение
https://infostart.ru/1c/articles/1210698/,Искусственный_интеллект_и_машинное_обучение
https://www.osp.ru/cio/2018/05/13054535,Искусственный_интеллект_и_машинное_обучение
https://sovman.ru/articletop/tekhnologii-upravleniya/tsifrovoye-upravleniye/iskusstvennyy-intellekt-i-mashinnoye-obucheniye-v-upravlenii-organizatsiyey/,Искусственный_интеллект_и_машинное_обучение
https://mitm.institute/journal--informatika--metody-iskusstvennogo-intellekta-osobennosti-kazhdogo-podhoda,Искусственный_интеллект_и_машинное_обучение
https://Skyeng.ru/magazine/wiki/it-industriya/chto-takoe-iskusstvennyi-intellekt/,Искусственный_интеллект_и_машинное_обучение
https://ssl-team.com/blog/chto-takoe-iskusstvennyy-intellekt-i-mashinnoe-obuchenie/,Искусственный_интеллект_и_машинное_обучение
https://LPGenerator.ru/blog/chto-takoe-iskusstvennyj-intellekt/,Искусственный_интеллект_и_машинное_обучение
https://Wezom.com.ua/blog/mashinnoe-obuchenie-i-iskusstvennyy-intellekt-razbiraem-ih-klyuchevye-otlichiya,Искусственный_интеллект_и_машинное_обучение
https://timeweb.com/ru/community/articles/chto-takoe-iskusstvennyy-intellekt,Искусственный_интеллект_и_машинное_обучение
https://e-ist.ru/wp-content/uploads/2024/01/%D0%A3%D0%9F_%D0%9B%D0%A0_%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82-%D0%B8-%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_2024.pdf,Искусственный_интеллект_и_машинное_обучение
https://www.tbank.ru/invest/social/profile/liptons/7420f767-5cf9-482c-8641-21d6e5a02578/,Искусственный_интеллект_и_машинное_обучение
https://blog.geekbrains.by/kak-sozdat-iskusstvennyj-intellekt/,Искусственный_интеллект_и_машинное_обучение
https://developers.sber.ru/help/gigachat-api/ai-development,Искусственный_интеллект_и_машинное_обучение
https://www.geeksforgeeks.org/difference-between-machine-learning-and-artificial-intelligence/,Искусственный_интеллект_и_машинное_обучение
https://ecvdo.ru/states/iskusstvennyj-intellekt-i-mashinnoe-obuchenie,Искусственный_интеллект_и_машинное_обучение
https://kartaslov.ru/%D0%BA%D0%BD%D0%B8%D0%B3%D0%B8/%D0%A2%D0%B8%D0%BC%D1%83%D1%80_%D0%9C%D0%B0%D1%88%D0%BD%D0%B8%D0%BD_%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%BD%D0%BE%D0%B5_%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B8_%D0%98%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%98%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82/2,Искусственный_интеллект_и_машинное_обучение
https://azure.microsoft.com/ru-ru/resources/cloud-computing-dictionary/artificial-intelligence-vs-machine-learning,Искусственный_интеллект_и_машинное_обучение
https://serverspace.ru/about/blog/vvedenie-v-mashinnoe-obuchenie-kak-nachat-i-chto-nuzhno-znat/,Искусственный_интеллект_и_машинное_обучение
https://rdc.grfc.ru/2020/12/aitech/,Искусственный_интеллект_и_машинное_обучение
https://dataacquisition.ru/,Искусственный_интеллект_и_машинное_обучение
https://ITGlobal.com/ru-ru/company/blog/metody-mashinnogo-obucheniya/,Искусственный_интеллект_и_машинное_обучение
https://www.yaklass.ru/p/informatika/11-klass/informatcionnye-tekhnologii-7279409/sredstva-iskusstvennogo-intellekta-7410676/re-69286e03-bd6e-4e36-b008-bb8bd9a845e3,Искусственный_интеллект_и_машинное_обучение
https://digexco.ru/blog/artificial-intelligence-and-machine-learning,Искусственный_интеллект_и_машинное_обучение
https://www.sap.com/central-asia-caucasus/products/artificial-intelligence/what-is-machine-learning.html,Искусственный_интеллект_и_машинное_обучение
https://data.korusconsulting.ru/press-center/blog/mashinnoe-obuchenie-iskusstvennyy-intellekt-i-vot-eto-vsye-biases-vyzovy-i-dostizheniya/,Искусственный_интеллект_и_машинное_обучение
https://julienflorkin.com/ru/-technology/%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82/%D0%B0%D0%BB%D0%B3%D0%BE%D1%80%D0%B8%D1%82%D0%BC%D1%8B-%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%B0-%D0%B8-%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F/,Искусственный_интеллект_и_машинное_обучение
https://opu.gitbook.io/ml/lectures/zanyatie-1,Искусственный_интеллект_и_машинное_обучение
https://ipquorum.ru/upload/iskusstvennyj_intellekt_v_sfere_intellektualnoj_sobstvennosti-hpzOeZA7.pdf,Искусственный_интеллект_и_машинное_обучение
https://openedu.ru/course/misis/MLRN/,Искусственный_интеллект_и_машинное_обучение
https://vbudushee.ru/library/vvedenie-v-iskusstvennyy-intellekt-i-mashinnoe-obuchenie-urok-1/,Искусственный_интеллект_и_машинное_обучение
https://www.securityvision.ru/info/machine_learning/,Искусственный_интеллект_и_машинное_обучение
https://Hi-News.ru/technology/kak-rabotaet-iskusstvennyj-intellekt.html,Искусственный_интеллект_и_машинное_обучение
https://vas3k.blog/blog/machine_learning/,Искусственный_интеллект_и_машинное_обучение
https://utopya88.github.io/ML.html,Искусственный_интеллект_и_машинное_обучение
https://uchebnik.umschool.kz/informatika/informacionnye-processy-i-sistemy/ii-i-mashinnoe-obuchenie/,Искусственный_интеллект_и_машинное_обучение
https://skillbox.ru/media/code/iskusstvennyy_intellekt_mashinnoe_obuchenie_i_glubokoe_obuchenie_v_chyem_raznitsa/,Искусственный_интеллект_и_машинное_обучение
https://yandex.cloud/ru/blog/posts/2022/10/machine-learning,Искусственный_интеллект_и_машинное_обучение
https://otus.ru/nest/post/2230/,Искусственный_интеллект_и_машинное_обучение
https://www.ATLEX.ru/novosti/novosti-kompanii/iskusstvennyj-intellekt-i-mashinnoe-obuchenie-dlya-razvitiya-biznesa-budushhee-uzhe-zdes/,Искусственный_интеллект_и_машинное_обучение
https://foma-blog.ru/blog/post/iskusstvennyy-intellekt-i-mashinnoe-obuchenie-kak-ii-menyaet-mir-prakticheskoe-primenenie-ii-v-biznese/,Искусственный_интеллект_и_машинное_обучение
https://AndroidInsider.ru/eto-interesno/chem-mashinnoe-obuchenie-otlichaetsya-ot-iskusstvennogo-intellekta-i-kak-ih-uchat.html,Искусственный_интеллект_и_машинное_обучение
https://mirtech.site/stati/alfavit/iskusstvennyj-intellekt-nejroset-i-mashinnoe-obuchenie-v-chyom-raznitsa/,Искусственный_интеллект_и_машинное_обучение
https://www.kaspersky.ru/resource-center/definitions/ai-cybersecurity,Искусственный_интеллект_и_машинное_обучение
https://studfile.net/preview/21502346/page:4/,Искусственный_интеллект_и_машинное_обучение
https://solutions.1C.ru/digital/ai-ml-pa/,Искусственный_интеллект_и_машинное_обучение
https://spravochnick.ru/informacionnye_tehnologii/iskusstvennyy_intellekt_i_mashinnoe_obuchenie/,Искусственный_интеллект_и_машинное_обучение
https://web-creator.ru/articles/ai_and_ml_for_business,Искусственный_интеллект_и_машинное_обучение
https://synergytimes.ru/evolve/iskusstvennyy-intellekt-mashinnoe-obuchenie-i-glubokoe-obuchenie-chto-eto-i-v-chyem-raznitsa,Искусственный_интеллект_и_машинное_обучение
https://rb.ru/story/ai-ml-areas/,Искусственный_интеллект_и_машинное_обучение
https://sky.pro/wiki/python/razlichiya-mezhdu-iskusstvennym-intellektom-i-mashinnym-obucheniem/,Искусственный_интеллект_и_машинное_обучение
https://geniusnet.pro/iskusstvenniy-intellekt-i-mashinnoe-obuchenie-revolyutsiya-v-tekhnologicheskom-mire,Искусственный_интеллект_и_машинное_обучение
https://www.iso.org/ru/artificial-intelligence,Искусственный_интеллект_и_машинное_обучение
https://vc.ru/ai/1605230-v-chem-raznica-mezhdu-iskusstvennym-intellektom-i-mashinnym-obucheniem-ili-eto-odno-i-to-zhe,Искусственный_интеллект_и_машинное_обучение
https://logistic.tools/blog/mashinnoe-obuchenie-i-iskusstvenniy-intellect-v-programmah-marshrutizacii,Искусственный_интеллект_и_машинное_обучение
